sampleid,doi,doilink,TF_mat_complete,relerr_mean,relerr_L1,relerr_L2,relerr_L3,relerr_L4,relerr_Linf,relerr_Max,relerr_Min,Tc_Ts_TEP,Tc_Ts_ZT,Tc_Ts_TEPZT,Th_Ts_TEP,Th_Ts_ZT,Th_Ts_TEPZT,avgZ_raw_on_Ts_ZT,avgZ_TEP_on_Ts_TEP,peakZ_raw_on_Ts_ZT,peakZ_TEP_on_Ts_TEP,davgZ,dpeakZ,avgZT_raw_on_Ts_ZT,avgZT_TEP_on_Ts_TEP,peakZT_raw_on_Ts_ZT,peakZT_TEP_on_Ts_TEP,davgZT,dpeakZT
387,10.1039/c4ee01463d,https://doi.org/10.1039/c4ee01463d,True,0.04578756760006129,0.04578756760006129,0.04894049102481605,0.05120395390831918,0.05301641251334149,0.07209058610825389,0.07209058610825389,0.00040490529835981667,304.0,298.0,304.0,905.0,904.0,904.0,0.001094548389333994,0.0010522669117628632,0.001547994925813595,0.0015054673745144664,4.228147757113078e-05,4.252755129912863e-05,0.7198422352336166,0.6944016153992973,1.33698536056388,1.3369613551045516,0.025440619834319222,2.4005459328346745e-05
388,10.1039/c3ee41935e,https://doi.org/10.1039/c3ee41935e,True,0.014335367619390067,0.015125964205262655,0.016984982637318367,0.019265425370468273,0.021800068892364147,0.046971191936832385,0.046971191936832385,-0.022813520381652356,298.0,295.0,298.0,706.0,707.0,706.0,0.0014095425670270058,0.0013921754292259573,0.0016776478072619574,0.0016549826005220077,1.736713780104847e-05,2.266520673994965e-05,0.728260392039441,0.7194454419510238,1.136725104602507,1.1207946585960868,0.008814950088417262,0.01593044600642024
389,10.1016/j.joule.2019.10.010,https://doi.org/10.1016/j.joule.2019.10.010,True,0.006245029173261695,0.009137326136241103,0.011080925854843217,0.012924492942199401,0.01473102685192345,0.0384934952056539,0.018118613530179142,-0.0384934952056539,314.0,309.0,314.0,825.0,824.0,824.0,0.0014268571307612095,0.0014250588434465228,0.0020033770357679105,0.0019947568015763104,1.7982873146867029e-06,8.620234191600122e-06,0.8637845775997354,0.8658626769520441,1.65072679019259,1.645674361300456,-0.0020780993523087377,0.0050524288921338645
390,10.1002/adfm.201906143,https://doi.org/10.1002/adfm.201906143,True,0.0017205820160308982,0.002008078891122248,0.002847926654698984,0.003455975036971483,0.0038989047092150655,0.007520142329303221,0.007520142329303221,-0.0018554760072275337,300.0,299.0,300.0,673.0,673.0,673.0,0.002681018947739536,0.0026780935183655487,0.002927978961102771,0.0029284917326097685,2.9254293739872962e-06,-5.127715069974323e-07,1.3113539764329307,1.3114171260103202,1.7018010265643198,1.7047635680529678,-6.314957738950966e-05,-0.0029625414886480517
391,10.1002/aenm.201800659,https://doi.org/10.1002/aenm.201800659,True,0.004946845112594267,0.005400778204043491,0.00789727987973838,0.009956377632480841,0.011520988116537498,0.02124129358210026,0.02124129358210026,-0.004955870059604094,308.0,306.0,308.0,865.0,864.0,864.0,0.0016928085583646738,0.0016858437286415224,0.0019044531640068996,0.0019024927124848354,6.964829723151442e-06,1.9604515220641647e-06,0.9924996460484785,0.9912278590437874,1.3305984608773749,1.327108993139404,0.001271787004691105,0.003489467737970875
392,10.1002/adfm.202005202,https://doi.org/10.1002/adfm.202005202,True,-0.0014933062671471638,0.0023386521345593004,0.003484668461732127,0.004579920088422123,0.005512078759748129,0.014065806912526745,0.0025188781457557855,-0.014065806912526745,300.0,299.0,300.0,525.0,525.0,525.0,0.0035572965445595534,0.003560856095470441,0.004410597999994711,0.004444141350797999,-3.5595509108874226e-06,-3.354335080328792e-05,1.4130396127068767,1.4158113953412135,1.6076663200458314,1.6092638887717592,-0.00277178263433675,-0.001597568725927756
393,10.1002/adfm.201910059,https://doi.org/10.1002/adfm.201910059,True,0.004381468585453176,0.004687945995066157,0.008305500189766727,0.011785194450719936,0.014567018776591398,0.03252087367948201,0.03252087367948201,-0.004744031323728158,299.0,300.0,300.0,773.0,773.0,773.0,0.0023978546702233374,0.0023846495951154343,0.003121815291263259,0.003125503637544783,1.3205075107903044e-05,-3.68834628152381e-06,1.3362576912328723,1.328321713936847,1.923110888998539,1.9188993620809596,0.007935977296025243,0.004211526917579533
394,10.1002/adma.201905210,https://doi.org/10.1002/adma.201905210,True,-0.010433190334485592,0.04636050629371139,0.0631330222297864,0.07716434075200823,0.0884839811831497,0.18413570615432598,0.0771663917746436,-0.18413570615432598,322.0,323.0,323.0,873.0,874.0,873.0,0.00103498576776566,0.0010165619331527387,0.0019475526181551542,0.0020764925464347938,1.842383461292136e-05,-0.00012893992827963958,0.7275895544661771,0.7122485473086969,1.64317976513098,1.7380242613659225,0.015341007157480213,-0.0948444962349424
395,10.1002/aenm.201502269,https://doi.org/10.1002/aenm.201502269,True,0.004425524978999033,0.029473270014799248,0.034051091166281064,0.03753701200072833,0.040291133026167616,0.06102964682050099,0.06102964682050099,-0.055924597608201634,300.0,300.0,300.0,548.0,548.0,548.0,0.002575357981317324,0.002566587170363625,0.002715552481410072,0.0027507153496363398,8.770810953699117e-06,-3.516286822626783e-05,1.0885878422645476,1.0810265974903412,1.2898847866940943,1.271790673882019,0.007561244774206388,0.01809411281207529
396,10.1002/aenm.202003304,https://doi.org/10.1002/aenm.202003304,True,-0.012324093495785485,0.03925295523138206,0.05091536436144368,0.060543572698084636,0.06803274629608165,0.12580416509552017,0.052007573522804565,-0.12580416509552017,299.0,299.0,299.0,794.0,795.0,794.0,0.0007029458062908673,0.0007047248180783362,0.0009724203294048232,0.0009887609660460552,-1.7790117874689343e-06,-1.6340636641232024e-05,0.4160385590060367,0.41472256161240845,0.772939093896863,0.7568982010492076,0.0013159973936282543,0.01604089284765542
397,10.1002/aenm.201900354,https://doi.org/10.1002/aenm.201900354,True,-0.011568392502803587,0.011568392502803587,0.017795536070612197,0.02425891985961127,0.02969222906724218,0.06910199546527106,-0.001199370216582421,-0.06910199546527106,304.0,302.0,304.0,823.0,824.0,823.0,0.00036934043192250775,0.00037341862385047934,0.0004785684348467665,0.0004829789192590619,-4.078191927971587e-06,-4.4104844122953716e-06,0.22343669251849743,0.2255467872936759,0.35606454627449236,0.3567327220618969,-0.002110094775178456,-0.0006681757874045235
398,10.1002/aenm.202002588,https://doi.org/10.1002/aenm.202002588,True,0.008439946402953093,0.008736454055891968,0.011612351002834281,0.01424649961209498,0.016492688026136536,0.032480030719398284,0.032480030719398284,-0.006086519609476948,323.0,322.0,323.0,723.0,723.0,723.0,0.0020874228287070234,0.0020700884984436387,0.0032761635044532954,0.0032606377966531977,1.733433026338471e-05,1.5525707800097786e-05,1.1429525576200037,1.1340135209586064,1.8772416880517382,1.8689599080309902,0.008939036661397282,0.008281780020747975
399,10.1002/adfm.201801617,https://doi.org/10.1002/adfm.201801617,True,0.01046868013002163,0.016382347906502368,0.02316879901221293,0.02921838655911279,0.034185153051384254,0.06816385285752967,0.06816385285752967,-0.01791319474004431,306.0,303.0,306.0,767.0,773.0,767.0,0.001657032835590735,0.0016546263061154602,0.0021438012597694784,0.002151679133009431,2.406529475274758e-06,-7.877873239952454e-06,0.9254536479702753,0.9231307942889546,1.3148716699897103,1.319114980224879,0.00232285368132068,-0.0042433102351686625
400,10.1002/aenm.201803072,https://doi.org/10.1002/aenm.201803072,True,0.010069080952544971,0.014536908987670058,0.019990028272943893,0.024620949757042106,0.028617767520124408,0.07627107544733122,0.07627107544733122,-0.017405946925547953,310.0,300.0,310.0,824.0,823.0,823.0,0.0012293120811882675,0.001234393266893479,0.0017042315587163877,0.0016450531015077935,-5.081185705211504e-06,5.917845720859413e-05,0.7463806429414171,0.7516585329702273,1.3166765096161788,1.2716260474655243,-0.005277890028810184,0.04505046215065445
401,10.1002/adfm.202007340,https://doi.org/10.1002/adfm.202007340,True,-0.010016834201484647,0.01139982312500612,0.01308724103204208,0.014377737810779063,0.015466714915981573,0.027615230132959013,0.009535383457044432,-0.027615230132959013,322.0,322.0,322.0,823.0,823.0,823.0,0.0016425360516800125,0.0016601286843384788,0.0019320548598317274,0.001953591407725601,-1.7592632658466282e-05,-2.153654789387345e-05,0.9617214762099184,0.9731409026492883,1.58892438764643,1.607272932750728,-0.011419426439369884,-0.018348545104297953
402,10.1002/aenm.201902986,https://doi.org/10.1002/aenm.201902986,True,0.007515637700150646,0.009491556921754003,0.013317200353402035,0.016469507913825975,0.018921107998212925,0.036566581953238614,0.036566581953238614,-0.011132535439754416,300.0,300.0,300.0,475.0,476.0,475.0,0.0032264422213956114,0.0032050942239335383,0.0038729621642167,0.0038521945291420407,2.1347997462073127e-05,2.0767635074659188e-05,1.2300802122140333,1.2216896809216717,1.29306595184101,1.2821501724449453,0.008390531292361558,0.010915779396064584
403,10.1002/adfm.202005479,https://doi.org/10.1002/adfm.202005479,True,0.03359788701851251,0.03361260871933339,0.038241898033291,0.04125806321281877,0.043448433340668405,0.062234204799786814,0.062234204799786814,-0.0013583918293351967,300.0,300.0,300.0,674.0,674.0,674.0,0.0020936477589434048,0.00202571538417534,0.0022338158241227255,0.0022058073682718433,6.793237476806482e-05,2.8008455850882154e-05,1.0222786915817657,0.986766846054545,1.29105500401129,1.2400193587956163,0.03551184552722064,0.05103564521567372
404,10.1002/adma.202003730,https://doi.org/10.1002/adma.202003730,True,0.008472529107639602,0.014128429833259992,0.016250318410082207,0.01763938037278753,0.018658073770276,0.02791230062116884,0.02791230062116884,-0.023852213604948214,319.0,318.0,319.0,971.0,971.0,971.0,0.0021082990368754694,0.002088152048541186,0.0027488829694685773,0.0027043206447117415,2.0146988334283304e-05,4.456232475683573e-05,1.4073229297047956,1.3902048788192396,2.66743992328777,2.625895346015101,0.017118050885555958,0.04154457727266925
405,10.1002/aenm.201803249,https://doi.org/10.1002/aenm.201803249,True,-0.0008383088443237074,0.005156273157031832,0.01181354365123832,0.01927676687890253,0.025546962323735333,0.07565949398478332,0.00788953320721733,-0.07565949398478332,300.0,300.0,300.0,700.0,700.0,700.0,0.0009182411342324619,0.0009179333075521404,0.0012316348859018442,0.0012277446027502837,3.0782668032148294e-07,3.890283151560458e-06,0.4813787895554056,0.48085108993785547,0.862144420131291,0.8594212219251987,0.0005276996175501147,0.0027231982060923476
406,10.1002/adfm.201803617,https://doi.org/10.1002/adfm.201803617,True,0.011159570919813674,0.011159570919813674,0.01128072656785714,0.011404390636799438,0.011529441263448684,0.015001114720813944,0.015001114720813944,0.00823075499748743,300.0,299.0,300.0,600.0,600.0,600.0,0.0026476156666695896,0.0026174292407023787,0.0031913764188235784,0.0031625483860889124,3.018642596721091e-05,2.8828032734665946e-05,1.1451321051034034,1.1331969794463652,1.2782223157089785,1.2638143678692635,0.011935125657038137,0.014407947839714996
407,10.1002/adma.201703148,https://doi.org/10.1002/adma.201703148,True,-0.0006831138172806588,0.009449848914014925,0.011475205192112889,0.013034480593350552,0.014311634913126104,0.03139647361637601,0.021103505772226076,-0.03139647361637601,330.0,323.0,330.0,765.0,774.0,765.0,0.0012775876422130438,0.001269048031979911,0.0023634626231919765,0.002308879712401771,8.539610233132804e-06,5.4582910790205476e-05,0.7933746304288877,0.7813432136183186,1.82790361188161,1.7662929799873548,0.012031416810569073,0.06161063189425531
408,10.1002/aenm.201602582,https://doi.org/10.1002/aenm.201602582,True,0.00914808950201163,0.009186714286225892,0.010404644767085039,0.01145244912162265,0.012358716978930845,0.025251719885887616,0.025251719885887616,-0.0018341076587566228,300.0,299.0,300.0,873.0,873.0,873.0,0.0018138036248310189,0.0017983386847883211,0.0020239291471681555,0.002007525861746203,1.5464940042697736e-05,1.640328542195247e-05,1.0780941633265122,1.0705712151937647,1.4532757056706893,1.4455458229947349,0.0075229481327474534,0.007729882675954425
409,10.1002/adma.202005612,https://doi.org/10.1002/adma.202005612,True,-0.0012481726560225745,0.014024845858948481,0.024387412082534973,0.035842871590793385,0.04535761066916036,0.11535230864263657,0.022825735715430714,-0.11535230864263657,324.0,322.0,324.0,718.0,724.0,718.0,0.002368769192861659,0.0023629016310104676,0.0037303213166861187,0.0037088086477969667,5.8675618511915516e-06,2.1512668889151973e-05,1.3226875165974434,1.312853354555431,2.70075263328075,2.662924609118222,0.009834162042012373,0.03782802416252817
410,10.1002/adfm.201806613,https://doi.org/10.1002/adfm.201806613,True,0.007303072479666387,0.012087660605873107,0.014214842957519258,0.015645960764758955,0.016701352376963723,0.025476899399183607,0.025476899399183607,-0.019071586004119238,325.0,325.0,325.0,766.0,767.0,766.0,0.002146794116869604,0.002130646583650113,0.0031163922543232807,0.003166137235606036,1.6147533219490907e-05,-4.974498128275514e-05,1.2786245014776167,1.2685112215246936,2.33869113830181,2.3144216469752097,0.010113279952923104,0.024269491326600168
411,10.1002/adfm.201807235,https://doi.org/10.1002/adfm.201807235,True,-0.004771529923141306,0.00554386443035052,0.006052114254402351,0.0064068181687834905,0.006674576028335561,0.010488447940438059,0.0036305103517561286,-0.010488447940438059,307.0,308.0,308.0,773.0,773.0,773.0,0.0023970166570537275,0.002407947271245986,0.0026757230822258733,0.002686674584248222,-1.0930614192258391e-05,-1.0951502022348535e-05,1.2927494440380751,1.29849915264019,1.58782201405152,1.6003472861976864,-0.005749708602114767,-0.012525272146166389
412,10.1002/adfm.201903157,https://doi.org/10.1002/adfm.201903157,True,0.0026900059160258148,0.013200607075656515,0.021601725188242542,0.029796859646602326,0.0360286802478543,0.07175832879490739,0.07175832879490739,-0.013327312144392065,309.0,302.0,309.0,1057.0,1071.0,1057.0,0.0005892017106495442,0.0005916303309783375,0.0007201780462463051,0.0007239838068187839,-2.428620328793281e-06,-3.805760572478758e-06,0.4280206265836457,0.4276377690423653,0.6665829657379011,0.6644252121396168,0.0003828575412804236,0.0021577535982842955
413,10.1002/adma.201705942,https://doi.org/10.1002/adma.201705942,True,-0.007626837563553626,0.013432335476211078,0.015328834155882164,0.016929129762554004,0.018313460372491368,0.03483868973081642,0.017845510644521008,-0.03483868973081642,300.0,300.0,300.0,780.0,780.0,780.0,0.002725996127257207,0.0027483867988682964,0.0034988687194685256,0.0035434925200818978,-2.2390671611089395e-05,-4.4623800613372185e-05,1.5445910040060906,1.556549822385962,2.2989569533113796,2.311128487449083,-0.011958818379871339,-0.012171534137703333
414,10.1002/adma.201903387,https://doi.org/10.1002/adma.201903387,False,,,,,,,,,,,,,,,,,,,,,,,,,,
415,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,True,0.10093653080638977,0.1077101254752041,0.12636734250408257,0.13842662174918569,0.14724564451678865,0.22718336660501354,0.22718336660501354,-0.0445487559486807,303.0,302.0,303.0,923.0,923.0,923.0,0.002050959682331438,0.0018306412377137454,0.0028372342182127024,0.002409598339947884,0.00022031844461769265,0.0004276358782648185,1.3845442124130225,1.2246924521151543,2.28357314148681,1.9826085991847748,0.15985176029786818,0.30096454230203507
416,10.1002/aenm.201700446,https://doi.org/10.1002/aenm.201700446,True,-0.011549560222409343,0.011549560222409343,0.013112990134596565,0.014262560803293136,0.015137151308200552,0.02496928912705257,-0.0010443720819143137,-0.02496928912705257,331.0,330.0,331.0,923.0,923.0,923.0,0.0009846260959753036,0.0009963413049190475,0.0011047501782749573,0.0011149921957201564,-1.171520894374385e-05,-1.0242017445199082e-05,0.6353438099894669,0.6423252064034422,0.9407922684791833,0.9417758328664506,-0.006981396413975216,-0.0009835643872673216
417,10.1002/aenm.201800087,https://doi.org/10.1002/aenm.201800087,True,0.03741394339494374,0.03883497201117348,0.04505377146587045,0.04886126539263447,0.05139469188138681,0.07205737094495746,0.07205737094495746,-0.015556181085610557,326.0,323.0,326.0,857.0,874.0,857.0,0.0008780235467076059,0.0008378314633417497,0.0012254224539054806,0.0010920552682449995,4.0192083365856194e-05,0.00013336718566048103,0.5389393799450212,0.5072058452163671,1.07101922471339,0.9358913648859646,0.031733534728654034,0.13512785982742548
418,10.1002/aenm.201802116,https://doi.org/10.1002/aenm.201802116,True,0.013367232417088318,0.013456165465676356,0.01492087956564616,0.0160829541415417,0.017097862793076426,0.028909428032560604,0.028909428032560604,-0.002567669024728648,300.0,300.0,300.0,901.0,901.0,901.0,0.0009973728673321773,0.000984511248605762,0.0015742771877488458,0.001530044477052869,1.2861618726415234e-05,4.423271069597685e-05,0.6532343795190713,0.6449396748162357,1.41842374616171,1.378570073824635,0.008294704702835554,0.03985367233707504
419,10.1002/aenm.201803242,https://doi.org/10.1002/aenm.201803242,True,0.020883808844108086,0.020883808844108086,0.02386361443420257,0.026597608053579462,0.02902618479894585,0.05219610450096715,0.05219610450096715,0.000702103940042412,298.0,297.0,298.0,872.0,873.0,872.0,0.0013916164686537582,0.0013663645665706154,0.0020428552092874876,0.0020407072321606645,2.5251902083142782e-05,2.147977126823117e-06,0.8633353791357811,0.8484893710841497,1.6812698372436023,1.6774613448360662,0.014846008051631387,0.0038084924075361126
420,10.1002/aenm.201901334,https://doi.org/10.1002/aenm.201901334,True,0.0018334461519082521,0.0031468696798337644,0.004261763869678697,0.0053375834633791475,0.006265309299299033,0.012958441228204026,0.012958441228204026,-0.010295624691280928,298.0,297.0,298.0,773.0,723.0,723.0,0.0024700728122505843,0.002501234648053111,0.0033312993743201064,0.003334949577094995,-3.116183580252662e-05,-3.6502027748884676e-06,1.333688634702574,1.4116254494358302,2.40798226164079,2.4078335946625864,-0.0779368147332562,0.0001486669782035932
421,10.1002/aenm.202000757,https://doi.org/10.1002/aenm.202000757,True,0.0369964659211571,0.0369964659211571,0.038509059598427244,0.04004470548319475,0.041540632089832774,0.060735350770512224,0.060735350770512224,0.01889802727789944,306.0,300.0,306.0,574.0,576.0,574.0,0.00320844581734765,0.0030851302683360515,0.004682444397600026,0.00453178084651213,0.00012331554901159848,0.00015066355108789547,1.309691540005966,1.267649476558849,1.6595860771401603,1.6084258669579252,0.04204206344711703,0.051160210182235044
422,10.1038/s41467-018-08223-5,https://doi.org/10.1038/s41467-018-08223-5,True,0.0012337637567264436,0.003497126269797661,0.0051235968654240035,0.006585067021457079,0.007787149735070335,0.0160491868053371,0.0160491868053371,-0.0055194468459390765,303.0,304.0,304.0,970.0,978.0,970.0,0.0013916021475365952,0.001388035951686175,0.0015606172478059908,0.0015614833754680798,3.566195850420069e-06,-8.661276620889908e-07,0.9236001807398475,0.9157103335264714,1.51818181818181,1.5088073129047659,0.007889847213376155,0.009374505277044198
